26911 300
51 299 10
52 53 4
52 54 7
52 55 2
52 56 1
52 57 4
52 58 7
52 59 2
52 60 1
52 61 2
52 64 5
52 65 5
52 66 1
52 67 5
52 68 7
52 70 9
52 73 8
52 74 4
52 79 10
52 80 2
52 82 5
52 83 5
52 84 8
52 85 8
52 86 9
52 91 8
52 92 8
52 93 1
52 94 7
52 95 10
52 96 8
52 97 3
52 98 8
52 99 7
52 104 3
52 106 1
52 109 6
52 110 5
52 111 5
52 112 3
52 113 10
52 114 5
52 115 10
52 116 1
52 119 2
52 120 10
52 122 9
52 124 4
52 126 4
52 127 4
52 128 3
52 130 9
52 132 7
52 133 1
52 134 4
52 136 8
52 137 10
52 139 2
52 141 5
52 142 3
52 143 8
52 144 7
52 145 10
52 147 7
52 150 2
52 152 10
52 154 10
52 156 8
52 157 4
52 161 6
52 164 5
52 166 8
52 167 5
52 168 3
52 169 2
52 170 1
52 171 5
52 173 8
52 174 10
52 176 5
52 178 3
52 179 6
52 180 3
52 181 2
52 183 1
52 185 3
52 187 2
52 192 6
52 193 7
52 194 7
52 195 1
52 196 3
52 198 7
52 199 10
52 200 6
52 201 7
52 202 3
52 203 2
52 205 5
52 208 9
52 210 7
52 211 10
52 214 5
52 215 6
52 216 9
52 217 1
52 219 2
52 221 2
52 222 2
52 223 6
52 224 6
52 226 7
52 227 10
52 228 7
52 231 7
52 234 10
52 236 5
52 237 7
52 239 2
52 241 2
52 242 8
52 243 5
52 244 3
52 246 9
52 247 8
52 248 8
52 249 1
52 250 8
52 251 7
52 255 4
52 256 3
52 260 2
52 262 7
52 263 1
52 264 6
52 265 10
52 268 7
52 269 8
52 271 2
52 275 2
52 278 2
52 279 9
52 280 2
52 283 7
52 284 6
52 285 9
52 286 9
52 287 9
52 291 10
52 292 6
52 294 2
52 295 1
52 298 3
52 299 3
53 54 7
53 55 5
53 56 2
53 57 8
53 58 5
53 59 5
53 62 10
53 64 6
53 65 1
53 66 5
53 68 6
53 70 6
53 72 1
53 73 5
53 74 4
53 76 10
53 77 10
53 79 5
53 84 3
53 85 5
53 86 10
53 87 6
53 89 1
53 91 4
53 93 4
53 96 3
53 97 7
53 99 1
53 100 2
53 102 6
53 104 4
53 105 1
53 107 10
53 108 7
53 109 8
53 113 10
53 114 3
53 117 6
53 118 4
53 121 3
53 122 10
53 123 5
53 125 4
53 128 1
53 130 8
53 131 1
53 132 10
53 133 6
53 134 3
53 135 2
53 139 5
53 140 3
53 142 3
53 144 7
53 145 6
53 147 1
53 148 4
53 149 3
53 150 7
53 151 4
53 154 5
53 156 3
53 159 3
53 163 1
53 164 1
53 166 6
53 168 10
53 169 9
53 170 1
53 172 5
53 173 1
53 174 7
53 176 5
53 178 10
53 179 6
53 180 2
53 182 3
53 185 5
53 186 7
53 187 1
53 190 10
53 191 10
53 192 2
53 194 1
53 195 6
53 196 1
53 197 1
53 199 6
53 200 8
53 201 4
53 202 8
53 204 4
53 205 1
53 206 1
53 209 1
53 210 7
53 213 2
53 214 9
53 215 10
53 216 10
53 217 9
53 219 5
53 220 7
53 221 6
53 222 7
53 223 3
53 226 4
53 227 2
53 228 1
53 229 9
53 231 6
53 232 1
53 233 6
53 234 3
53 236 6
53 239 4
53 240 5
53 241 7
53 243 9
53 244 2
53 246 7
53 247 10
53 248 8
53 250 5
53 251 6
53 252 5
53 253 2
53 256 4
53 259 2
53 260 5
53 262 2
53 264 5
53 266 5
53 268 7
53 269 5
53 271 8
53 272 2
53 274 9
53 275 6
53 276 4
53 277 6
53 279 3
53 280 4
53 282 3
53 283 1
53 284 5
53 285 2
53 291 4
53 292 4
53 293 5
53 296 10
53 297 4
53 298 2
53 299 8
54 55 6
54 57 4
54 58 4
54 59 9
54 60 4
54 62 7
54 64 8
54 66 10
54 67 7
54 68 4
54 69 3
54 70 8
54 72 8
54 73 8
54 74 5
54 77 4
54 78 9
54 79 7
54 81 4
54 82 6
54 83 10
54 84 5
54 85 2
54 87 4
54 88 9
54 89 2
54 98 9
54 100 2
54 101 8
54 104 7
54 105 6
54 108 6
54 110 4
54 111 6
54 113 4
54 114 8
54 117 4
54 118 1
54 119 6
54 121 2
54 122 8
54 123 2
54 124 1
54 125 2
54 126 10
54 128 1
54 130 8
54 131 3
54 133 4
54 135 4
54 138 4
54 139 9
54 140 10
54 141 7
54 143 9
54 147 6
54 148 3
54 150 3
54 152 6
54 153 2
54 154 9
54 156 7
54 159 10
54 162 3
54 166 7
54 167 6
54 168 4
54 170 8
54 171 6
54 172 1
54 173 6
54 174 3
54 179 5
54 180 2
54 181 7
54 182 1
54 184 1
54 185 10
54 186 8
54 188 1
54 190 4
54 191 7
54 192 10
54 193 10
54 198 9
54 200 10
54 204 2
54 206 10
54 207 2
54 209 2
54 210 8
54 211 6
54 214 7
54 218 4
54 220 10
54 221 2
54 223 6
54 224 3
54 225 7
54 226 9
54 227 6
54 230 8
54 231 1
54 232 9
54 234 7
54 236 8
54 238 10
54 239 3
54 240 10
54 241 5
54 243 3
54 244 9
54 245 7
54 247 10
54 249 3
54 250 10
54 251 2
54 252 10
54 253 5
54 255 1
54 256 4
54 258 10
54 259 7
54 260 10
54 261 5
54 262 6
54 266 3
54 267 4
54 268 7
54 270 5
54 271 2
54 273 6
54 274 5
54 277 2
54 278 6
54 279 1
54 280 6
54 282 7
54 284 7
54 287 5
54 288 2
54 295 6
54 296 7
54 297 10
54 298 2
54 299 1
55 56 4
55 57 10
55 58 6
55 59 6
55 61 2
55 62 9
55 63 6
55 64 4
55 67 8
55 70 4
55 71 2
55 73 5
55 75 6
55 76 5
55 77 9
55 78 7
55 80 7
55 81 10
55 82 7
55 83 6
55 85 5
55 88 1
55 91 8
55 92 7
55 95 5
55 99 4
55 101 5
55 103 7
55 105 7
55 107 4
55 109 10
55 111 6
55 112 8
55 114 9
55 116 4
55 117 9
55 118 6
55 120 2
55 122 2
55 123 3
55 124 7
55 125 2
55 127 7
55 128 5
55 129 5
55 130 6
55 131 6
55 132 9
55 135 5
55 138 1
55 139 7
55 140 8
55 143 8
55 145 10
55 146 1
55 147 2
55 149 10
55 150 5
55 151 8
55 152 7
55 153 4
55 154 5
55 155 9
55 156 6
55 160 6
55 165 2
55 166 4
55 167 3
55 168 5
55 169 7
55 170 10
55 172 7
55 175 9
55 177 7
55 178 9
55 181 2
55 182 1
55 184 8
55 186 9
55 188 2
55 189 8
55 191 3
55 193 9
55 197 2
55 198 10
55 199 7
55 201 4
55 202 2
55 204 8
55 205 1
55 208 4
55 209 8
55 211 9
55 212 9
55 213 4
55 216 3
55 217 9
55 218 6
55 220 5
55 222 9
55 223 1
55 224 10
55 225 2
55 227 7
55 230 6
55 231 2
55 233 9
55 234 1
55 235 6
55 236 2
55 240 10
55 243 3
55 245 6
55 246 10
55 247 9
55 249 10
55 257 3
55 258 1
55 259 7
55 260 3
55 261 6
55 265 3
55 267 1
55 269 7
55 273 4
55 274 7
55 277 1
55 279 8
55 280 1
55 281 4
55 282 5
55 283 2
55 284 2
55 285 6
55 286 3
55 288 6
55 289 7
55 291 7
55 293 4
55 296 9
55 297 4
55 298 7
56 57 1
56 58 1
56 61 4
56 64 4
56 65 2
56 66 6
56 67 2
56 69 2
56 72 5
56 73 10
56 74 6
56 75 7
56 78 10
56 80 6
56 82 3
56 83 2
56 84 2
56 86 7
56 88 2
56 89 5
56 90 2
56 92 1
56 93 10
56 94 9
56 95 9
56 96 2
56 98 2
56 100 7
56 105 7
56 106 3
56 110 4
56 112 9
56 122 7
56 124 10
56 126 2
56 127 8
56 129 1
56 130 4
56 131 7
56 134 1
56 136 6
56 137 8
56 138 6
56 142 1
56 143 5
56 144 2
56 145 4
56 147 7
56 148 6
56 150 1
56 151 2
56 152 4
56 154 2
56 155 3
56 156 6
56 157 6
56 158 9
56 159 4
56 161 10
56 162 5
56 163 9
56 164 8
56 165 9
56 167 8
56 168 7
56 169 1
56 173 6
56 175 4
56 176 5
56 177 10
56 179 3
56 181 4
56 183 5
56 186 6
56 189 1
56 192 6
56 194 10
56 197 5
56 201 3
56 202 1
56 203 6
56 204 1
56 205 1
56 206 3
56 207 10
56 210 3
56 211 3
56 212 2
56 213 3
56 216 7
56 217 2
56 219 7
56 220 3
56 222 1
56 223 3
56 224 1
56 225 5
56 228 2
56 231 1
56 232 2
56 234 7
56 237 9
56 239 4
56 241 3
56 242 1
56 243 2
56 246 10
56 247 7
56 248 4
56 249 4
56 250 7
56 255 9
56 256 8
56 257 7
56 260 8
56 261 5
56 263 3
56 265 5
56 266 9
56 269 9
56 272 7
56 273 7
56 274 6
56 277 7
56 278 9
56 279 10
56 281 10
56 282 1
56 283 1
56 284 8
56 288 3
56 289 4
56 290 3
56 292 5
56 293 3
56 294 7
56 299 10
57 59 1
57 61 10
57 63 4
57 64 6
57 67 3
57 70 6
57 71 1
57 73 2
57 74 10
57 75 4
57 76 5
57 77 10
57 78 5
57 79 8
57 80 4
57 81 7
57 84 5
57 85 2
57 86 9
57 87 8
57 91 2
57 92 8
57 95 5
57 96 10
57 98 1
57 99 3
57 100 7
57 102 1
57 103 9
57 104 8
57 105 7
57 108 2
57 109 6
57 110 7
57 111 9
57 113 8
57 114 1
57 115 1
57 116 3
57 119 8
57 120 6
57 124 3
57 125 4
57 126 7
57 127 6
57 128 2
57 129 6
57 130 7
57 132 6
57 133 6
57 135 2
57 136 7
57 137 2
57 138 1
57 139 1
57 140 3
57 142 5
57 143 1
57 146 10
57 147 6
57 150 1
57 151 9
57 156 7
57 157 7
57 159 5
57 160 8
57 161 1
57 163 7
57 166 9
57 167 2
57 169 2
57 170 3
57 172 9
57 174 10
57 175 1
57 178 6
57 179 10
57 181 9
57 182 7
57 183 7
57 184 10
57 185 8
57 186 3
57 187 9
57 189 6
57 190 4
57 191 4
57 195 5
57 196 2
57 199 4
57 200 6
57 201 6
57 203 10
57 205 5
57 206 1
57 207 2
57 209 10
57 212 7
57 214 6
57 215 8
57 216 4
57 219 5
57 220 1
57 221 5
57 222 9
57 223 6
57 225 6
57 228 2
57 229 5
57 235 9
57 236 5
57 238 5
57 239 10
57 240 4
57 241 5
57 242 3
57 243 3
57 244 8
57 246 7
57 247 1
57 248 3
57 249 9
57 251 9
57 252 4
57 253 4
57 256 8
57 257 4
57 259 1
57 260 9
57 261 9
57 263 10
57 265 6
57 266 5
57 267 6
57 268 5
57 269 1
57 270 7
57 271 2
57 272 8
57 273 1
57 274 3
57 275 5
57 277 1
57 278 3
57 279 6
57 281 3
57 285 4
57 290 8
57 293 5
57 296 10
57 297 2
57 299 8
58 59 4
58 60 5
58 62 6
58 63 1
58 64 4
58 67 6
58 68 4
58 69 4
58 71 3
58 73 8
58 74 1
58 75 5
58 76 5
58 78 10
58 84 6
58 86 6
58 87 6
58 89 10
58 90 9
58 93 9
58 95 3
58 100 9
58 101 9
58 102 8
58 103 9
58 104 3
58 105 1
58 108 3
58 109 2
58 111 6
58 112 2
58 115 9
58 116 2
58 117 10
58 119 5
58 122 8
58 124 5
58 125 2
58 127 3
58 128 5
58 130 4
58 131 7
58 133 7
58 135 8
58 136 3
58 138 10
58 143 10
58 146 8
58 147 7
58 148 2
58 150 4
58 151 3
58 153 3
58 155 10
58 156 9
58 157 2
58 158 9
58 159 1
58 160 5
58 161 2
58 162 1
58 163 7
58 164 3
58 165 8
58 167 3
58 168 9
58 170 6
58 172 2
58 173 8
58 174 1
58 176 1
58 178 4
58 179 2
58 182 10
58 183 3
58 185 1
58 186 4
58 188 5
58 191 2
58 192 5
58 193 5
58 195 2
58 199 4
58 201 1
58 203 9
58 205 7
58 206 1
58 207 5
58 209 4
58 210 7
58 211 9
58 215 2
58 217 5
58 219 5
58 220 6
58 223 7
58 224 10
58 225 3
58 227 6
58 228 8
58 229 4
58 230 10
58 232 10
58 233 1
58 235 9
58 238 10
58 239 6
58 241 9
58 242 3
58 245 9
58 246 1
58 247 9
58 248 3
58 249 5
58 250 3
58 252 3
58 253 7
58 254 9
58 256 4
58 260 10
58 261 9
58 262 8
58 263 4
58 264 4
58 265 7
58 266 2
58 267 1
58 270 4
58 271 9
58 274 5
58 276 8
58 277 1
58 278 2
58 279 6
58 282 1
58 284 10
58 289 3
58 291 5
58 294 9
58 295 6
58 296 2
58 297 7
58 298 4
58 299 7
59 60 2
59 61 3
59 63 5
59 64 2
59 65 10
59 67 4
59 70 1
59 72 2
59 73 3
59 74 10
59 75 4
59 76 5
59 78 9
59 79 2
59 83 4
59 87 10
59 88 6
59 89 3
59 90 8
59 92 5
59 93 5
59 94 1
59 95 8
59 96 7
59 99 5
59 100 4
59 101 3
59 104 7
59 106 8
59 107 5
59 108 5
59 111 1
59 113 9
59 115 4
59 117 10
59 118 4
59 119 2
59 122 9
59 124 9
59 127 8
59 128 4
59 130 7
59 132 10
59 133 1
59 134 10
59 135 7
59 136 5
59 137 3
59 138 10
59 139 2
59 140 9
59 141 2
59 142 7
59 144 4
59 145 2
59 148 4
59 149 5
59 150 5
59 152 7
59 153 3
59 154 7
59 155 7
59 156 8
59 157 6
59 160 4
59 161 9
59 165 8
59 167 10
59 169 7
59 176 3
59 177 3
59 179 10
59 180 7
59 182 7
59 183 3
59 187 5
59 188 5
59 190 9
59 191 9
59 192 9
59 193 6
59 196 8
59 198 9
59 199 4
59 200 3
59 201 8
59 202 9
59 204 10
59 206 6
59 207 8
59 209 8
59 210 9
59 211 3
59 213 4
59 214 1
59 215 6
59 217 1
59 218 5
59 220 8
59 221 5
59 222 5
59 223 9
59 224 4
59 225 2
59 226 10
59 227 3
59 228 10
59 229 10
59 231 10
59 232 4
59 233 9
59 234 5
59 235 2
59 236 8
59 237 1
59 238 6
59 239 7
59 241 4
59 243 6
59 244 10
59 246 10
59 247 6
59 249 4
59 252 4
59 253 4
59 254 10
59 255 3
59 258 6
59 259 10
59 260 10
59 261 2
59 262 7
59 269 1
59 270 3
59 271 5
59 272 2
59 274 1
59 275 8
59 277 1
59 278 5
59 279 9
59 281 8
59 284 1
59 286 3
59 287 9
59 288 7
59 289 7
59 290 2
59 293 8
59 294 9
59 295 5
59 297 5
59 298 4
60 61 3
60 62 9
60 64 6
60 66 3
60 67 10
60 69 7
60 70 10
60 71 9
60 75 5
60 76 2
60 78 8
60 79 8
60 80 9
60 81 3
60 82 7
60 83 10
60 84 7
60 85 8
60 88 1
60 89 9
60 92 1
60 93 6
60 94 4
60 95 3
60 97 3
60 98 2
60 99 3
60 100 9
60 101 5
60 103 4
60 104 5
60 105 9
60 107 2
60 108 4
60 109 4
60 111 5
60 113 10
60 115 2
60 116 3
60 117 10
60 118 2
60 119 3
60 120 1
60 121 4
60 122 6
60 123 7
60 124 6
60 127 6
60 128 9
60 129 10
60 132 7
60 133 1
60 134 3
60 135 5
60 136 9
60 137 3
60 139 8
60 142 8
60 143 9
60 144 2
60 147 5
60 151 4
60 154 4
60 157 3
60 159 10
60 160 3
60 162 8
60 164 3
60 166 9
60 167 10
60 169 3
60 170 8
60 171 10
60 174 7
60 175 2
60 177 5
60 178 5
60 179 3
60 181 4
60 182 4
60 186 2
60 188 5
60 189 2
60 190 1
60 191 4
60 194 8
60 196 4
60 198 10
60 199 5
60 200 8
60 202 7
60 206 2
60 208 3
60 210 3
60 212 5
60 213 7
60 214 7
60 216 1
60 222 8
60 228 5
60 229 5
60 230 2
60 233 10
60 236 8
60 237 7
60 238 5
60 240 8
60 242 6
60 245 3
60 247 8
60 248 10
60 249 10
60 251 3
60 256 8
60 258 9
60 261 5
60 264 9
60 266 2
60 268 4
60 270 1
60 271 7
60 273 7
60 274 6
60 275 10
60 276 4
60 278 1
60 280 1
60 281 7
60 282 10
60 283 2
60 285 5
60 286 7
60 287 5
60 290 3
60 295 9
60 296 9
60 297 6
60 298 3
61 63 10
61 64 2
61 67 1
61 68 10
61 69 5
61 70 1
61 71 3
61 72 6
61 73 7
61 74 6
61 75 5
61 76 8
61 77 10
61 78 8
61 79 5
61 80 8
61 81 7
61 82 9
61 83 9
61 90 5
61 93 6
61 94 6
61 99 5
61 100 9
61 102 3
61 103 4
61 104 4
61 107 10
61 108 6
61 109 2
61 110 10
61 113 7
61 114 6
61 115 4
61 116 7
61 117 1
61 118 8
61 120 7
61 122 4
61 123 2
61 125 3
61 128 2
61 131 7
61 132 8
61 134 1
61 135 10
61 136 2
61 138 9
61 142 8
61 145 8
61 147 5
61 149 4
61 150 9
61 152 4
61 154 4
61 156 8
61 157 4
61 158 2
61 159 6
61 160 5
61 164 4
61 166 7
61 167 4
61 168 8
61 169 10
61 171 3
61 174 6
61 177 3
61 178 1
61 179 1
61 180 7
61 181 5
61 182 10
61 183 4
61 190 10
61 192 1
61 195 2
61 196 6
61 197 7
61 200 6
61 201 8
61 202 2
61 206 9
61 207 7
61 208 5
61 209 4
61 210 3
61 212 5
61 215 4
61 216 7
61 217 8
61 218 2
61 220 8
61 223 9
61 224 6
61 225 8
61 226 7
61 227 5
61 229 7
61 230 7
61 231 8
61 235 9
61 236 5
61 238 2
61 241 10
61 242 5
61 243 5
61 244 4
61 245 3
61 246 5
61 247 9
61 248 4
61 249 8
61 250 10
61 251 6
61 253 6
61 254 1
61 256 7
61 259 6
61 262 2
61 263 7
61 264 10
61 265 4
61 267 6
61 268 9
61 269 4
61 275 2
61 276 9
61 278 6
61 280 8
61 281 2
61 282 10
61 283 7
61 284 9
61 285 3
61 286 3
61 287 8
61 291 1
61 292 10
61 293 7
61 294 5
61 296 5
61 297 7
62 64 4
62 65 2
62 66 10
62 67 4
62 69 1
62 71 6
62 72 8
62 74 3
62 75 9
62 77 5
62 78 5
62 79 5
62 80 1
62 86 4
62 89 3
62 90 4
62 91 5
62 92 6
62 93 3
62 95 4
62 96 7
62 98 4
62 101 4
62 102 8
62 103 9
62 106 3
62 107 10
62 108 4
62 109 10
62 112 3
62 113 10
62 114 8
62 116 3
62 117 7
62 118 3
62 119 5
62 120 1
62 121 9
62 123 4
62 125 10
62 126 2
62 127 1
62 128 3
62 130 9
62 131 3
62 132 9
62 133 4
62 136 10
62 137 3
62 139 5
62 140 1
62 142 6
62 143 7
62 146 9
62 147 2
62 149 4
62 151 10
62 153 5
62 155 3
62 156 9
62 157 1
62 158 5
62 159 6
62 160 10
62 163 9
62 164 2
62 166 10
62 169 7
62 170 5
62 171 1
62 172 7
62 174 5
62 175 3
62 177 5
62 178 2
62 181 4
62 182 5
62 184 6
62 187 2
62 190 1
62 191 3
62 194 7
62 195 5
62 198 1
62 200 4
62 203 9
62 204 6
62 205 9
62 206 1
62 209 6
62 212 10
62 215 6
62 216 6
62 218 8
62 219 5
62 220 5
62 221 1
62 226 9
62 227 2
62 228 1
62 229 2
62 230 4
62 231 8
62 233 4
62 234 9
62 235 9
62 236 8
62 239 9
62 240 7
62 245 1
62 246 6
62 247 4
62 250 9
62 251 5
62 253 3
62 255 5
62 256 8
62 258 4
62 260 5
62 261 6
62 264 5
62 265 8
62 266 8
62 268 8
62 269 10
62 270 8
62 272 6
62 273 8
62 277 1
62 278 8
62 279 1
62 281 5
62 283 2
62 284 1
62 285 2
62 286 10
62 287 9
62 290 9
62 291 9
63 64 6
63 65 4
63 66 8
63 67 5
63 68 7
63 70 2
63 72 1
63 73 8
63 75 6
63 76 1
63 79 4
63 80 9
63 81 10
63 82 9
63 83 4
63 87 2
63 89 9
63 90 1
63 91 2
63 93 8
63 94 8
63 95 6
63 96 10
63 98 4
63 99 5
63 101 8
63 103 4
63 104 10
63 105 4
63 106 7
63 107 7
63 108 10
63 110 9
63 112 1
63 114 10
63 120 6
63 121 4
63 123 7
63 124 8
63 126 5
63 128 9
63 130 5
63 131 8
63 132 1
63 134 6
63 135 8
63 138 1
63 139 2
63 140 8
63 141 10
63 142 7
63 143 2
63 144 6
63 145 4
63 147 10
63 148 4
63 149 8
63 152 7
63 153 2
63 154 7
63 156 9
63 160 8
63 161 3
63 162 5
63 163 3
63 164 4
63 165 9
63 166 2
63 167 2
63 168 8
63 169 8
63 170 1
63 171 4
63 172 3
63 174 5
63 176 3
63 182 7
63 183 2
63 185 7
63 186 7
63 190 4
63 191 9
63 193 9
63 196 7
63 197 9
63 200 9
63 201 7
63 202 1
63 203 3
63 206 3
63 207 1
63 208 1
63 209 1
63 210 10
63 211 3
63 212 5
63 213 9
63 215 9
63 217 3
63 220 7
63 222 2
63 223 5
63 225 1
63 226 9
63 229 5
63 232 9
63 233 3
63 236 6
63 238 1
63 239 10
63 241 10
63 242 9
63 243 9
63 244 6
63 245 8
63 246 3
63 247 8
63 249 3
63 250 5
63 253 9
63 259 8
63 262 2
63 266 9
63 269 4
63 271 1
63 272 9
63 274 6
63 275 2
63 277 1
63 280 3
63 282 1
63 283 4
63 284 9
63 285 4
63 286 1
63 288 4
63 289 2
63 291 4
63 292 5
63 293 2
63 294 6
63 295 2
63 296 8
63 298 8
64 66 8
64 67 5
64 69 6
64 70 5
64 71 10
64 72 7
64 74 4
64 75 9
64 76 10
64 77 9
64 78 8
64 80 1
64 84 6
64 86 5
64 87 7
64 91 9
64 92 5
64 93 5
64 94 1
64 95 6
64 96 8
64 97 9
64 99 3
64 102 3
64 103 7
64 105 5
64 106 7
64 109 8
64 111 9
64 113 6
64 114 3
64 115 9
64 116 9
64 117 4
64 118 8
64 119 7
64 120 6
64 121 8
64 123 4
64 124 10
64 125 8
64 126 1
64 131 2
64 132 10
64 133 9
64 135 5
64 136 5
64 137 2
64 143 5
64 145 5
64 146 5
64 147 9
64 148 7
64 149 4
64 151 9
64 152 3
64 153 5
64 154 9
64 156 9
64 157 5
64 158 2
64 161 7
64 163 2
64 164 4
64 166 9
64 167 2
64 168 1
64 169 9
64 170 6
64 172 3
64 174 3
64 177 9
64 178 9
64 179 5
64 182 3
64 183 5
64 184 4
64 188 10
64 189 2
64 192 8
64 194 1
64 195 7
64 197 7
64 198 2
64 199 3
64 204 1
64 206 7
64 209 9
64 211 5
64 213 10
64 214 10
64 215 1
64 216 5
64 218 6
64 219 2
64 220 6
64 221 6
64 222 1
64 225 3
64 227 1
64 230 9
64 231 4
64 232 1
64 233 6
64 235 8
64 236 7
64 237 4
64 239 3
64 240 9
64 241 5
64 244 9
64 245 4
64 246 1
64 247 3
64 253 5
64 254 7
64 255 2
64 256 8
64 257 10
64 258 4
64 260 3
64 261 2
64 263 2
64 265 7
64 269 10
64 270 9
64 271 4
64 272 10
64 274 6
64 277 10
64 278 3
64 281 2
64 283 1
64 284 6
64 288 6
64 290 1
64 291 5
64 292 5
64 294 10
64 295 9
64 296 1
64 299 9
65 69 8
65 71 4
65 72 9
65 73 3
65 76 3
65 78 4
65 80 1
65 83 4
65 84 7
65 85 9
65 87 10
65 88 6
65 93 2
65 95 2
65 96 10
65 97 1
65 98 2
65 99 3
65 100 3
65 101 7
65 103 3
65 104 3
65 106 2
65 107 3
65 108 8
65 113 2
65 114 5
65 115 4
65 116 4
65 117 6
65 118 8
65 119 3
65 121 4
65 122 8
65 127 3
65 131 3
65 132 5
65 134 7
65 137 6
65 138 5
65 139 7
65 140 10
65 141 5
65 144 4
65 145 2
65 146 10
65 149 8
65 151 6
65 152 4
65 154 8
65 155 2
65 157 7
65 159 8
65 161 3
65 162 3
65 163 2
65 171 1
65 172 1
65 173 10
65 174 2
65 177 3
65 180 6
65 182 1
65 183 4
65 186 5
65 188 6
65 189 8
65 190 7
65 191 9
65 192 6
65 193 9
65 194 3
65 195 2
65 197 3
65 198 4
65 199 7
65 201 2
65 202 4
65 203 2
65 204 4
65 206 8
65 207 7
65 208 4
65 210 2
65 211 2
65 212 9
65 213 4
65 215 2
65 216 10
65 218 10
65 219 3
65 221 4
65 225 8
65 227 6
65 229 8
65 230 2
65 232 10
65 233 5
65 236 4
65 237 6
65 238 2
65 240 10
65 241 5
65 242 10
65 243 10
65 244 2
65 245 7
65 246 8
65 247 3
65 249 10
65 253 6
65 254 1
65 256 7
65 258 10
65 262 10
65 263 5
65 265 9
65 267 5
65 269 9
65 270 6
65 271 9
65 273 2
65 278 10
65 280 7
65 282 1
65 284 2
65 285 5
65 287 7
65 288 6
65 290 7
65 292 1
65 297 8
65 298 3
66 71 5
66 72 3
66 73 2
66 74 1
66 76 6
66 77 5
66 78 7
66 79 9
66 83 9
66 84 3
66 85 5
66 86 7
66 88 2
66 89 4
66 93 1
66 95 7
66 96 4
66 98 1
66 99 2
66 100 2
66 101 1
66 102 1
66 104 4
66 106 1
66 107 4
66 108 5
66 110 7
66 112 5
66 113 3
66 114 1
66 116 2
66 117 1
66 118 4
66 119 5
66 121 5
66 122 1
66 123 9
66 124 6
66 125 3
66 126 9
66 127 3
66 129 1
66 130 10
66 131 10
66 133 8
66 134 5
66 135 2
66 136 8
66 137 7
66 141 3
66 143 6
66 144 10
66 146 2
66 148 2
66 149 7
66 150 6
66 151 4
66 152 2
66 157 2
66 159 2
66 161 1
66 162 8
66 163 8
66 164 7
66 166 8
66 173 8
66 174 1
66 175 10
66 176 7
66 177 3
66 179 10
66 180 8
66 181 10
66 183 10
66 185 4
66 186 9
66 187 2
66 188 6
66 189 4
66 190 8
66 191 7
66 193 8
66 195 5
66 196 1
66 197 7
66 198 9
66 199 6
66 201 9
66 202 1
66 203 9
66 204 3
66 205 5
66 206 6
66 209 4
66 210 2
66 211 3
66 212 5
66 213 10
66 214 8
66 215 2
66 216 7
66 217 6
66 218 8
66 219 4
66 220 10
66 223 3
66 225 1
66 226 3
66 228 4
66 229 3
66 231 4
66 232 2
66 235 7
66 236 6
66 237 9
66 239 9
66 244 8
66 246 2
66 248 9
66 249 4
66 250 2
66 251 8
66 253 3
66 255 6
66 256 6
66 257 6
66 259 8
66 260 5
66 267 2
66 270 2
66 271 8
66 272 5
66 274 4
66 277 1
66 278 4
66 281 9
66 283 6
66 285 9
66 286 10
66 287 4
66 288 8
66 289 8
66 290 2
66 291 5
66 294 1
66 296 2
66 297 9
66 298 2
66 299 9
67 68 9
67 69 3
67 70 7
67 71 10
67 72 8
67 77 6
67 78 3
67 79 9
67 84 3
67 85 8
67 87 5
67 88 5
67 89 3
67 90 9
67 91 4
67 94 2
67 95 1
67 97 5
67 100 5
67 104 9
67 105 7
67 106 6
67 107 1
67 108 6
67 109 2
67 110 3
67 113 5
67 115 4
67 116 10
67 118 5
67 119 3
67 123 9
67 125 5
67 127 3
67 129 9
67 130 5
67 131 8
67 133 8
67 134 9
67 138 3
67 139 6
67 140 5
67 141 1
67 142 3
67 144 4
67 145 1
67 146 2
67 147 2
67 148 10
67 151 5
67 154 8
67 155 7
67 156 5
67 158 9
67 159 6
67 164 4
67 165 2
67 168 1
67 170 8
67 171 3
67 174 4
67 175 6
67 176 10
67 178 4
67 179 8
67 182 8
67 185 9
67 186 8
67 187 9
67 191 1
67 193 2
67 194 5
67 195 5
67 197 2
67 198 1
67 200 4
67 202 1
67 203 6
67 204 3
67 205 8
67 206 6
67 209 1
67 211 3
67 212 4
67 214 7
67 215 10
67 216 2
67 217 8
67 218 6
67 220 4
67 224 8
67 227 4
67 230 6
67 231 2
67 232 2
67 233 8
67 234 8
67 235 5
67 236 2
67 240 9
67 244 7
67 245 10
67 249 9
67 251 5
67 252 10
67 253 8
67 256 8
67 257 9
67 258 3
67 260 4
67 261 1
67 264 5
67 265 2
67 266 5
67 267 3
67 268 2
67 269 6
67 270 1
67 271 1
67 272 4
67 274 4
67 275 6
67 277 9
67 279 10
67 280 5
67 284 1
67 285 6
67 288 10
67 291 7
67 292 7
67 294 10
67 296 2
67 297 5
67 299 5
68 69 2
68 70 7
68 71 8
68 72 6
68 74 1
68 76 4
68 79 8
68 81 3
68 84 6
68 85 6
68 87 7
68 91 2
68 92 8
68 93 1
68 95 2
68 96 7
68 100 3
68 101 9
68 102 3
68 103 5
68 106 2
68 107 3
68 109 1
68 110 4
68 111 9
68 112 10
68 113 2
68 115 8
